variable,n,formula,F,df_num,df_den,p_param,p_hc3,p_perm,eta2p,eta2p_ic_low,eta2p_ic_high,p_kw,shapiro_p,levene_p,n_Vestibular,n_MPPP,n_Voluntario Sano,media_MPPP,media_Vestibular,media_Voluntario Sano,MPPP_vs_VoluntarioSano_dif,MPPP_vs_VoluntarioSano_d,MPPP_vs_VoluntarioSano_d_ic_low,MPPP_vs_VoluntarioSano_d_ic_high,MPPP_vs_VoluntarioSano_p,MPPP_vs_Vestibular_dif,MPPP_vs_Vestibular_d,MPPP_vs_Vestibular_d_ic_low,MPPP_vs_Vestibular_d_ic_high,MPPP_vs_Vestibular_p,etapa,atlas,medida,hemi,roi,tipo,familia_fdr,ajusta_etiv,modelo,p_fdr,sobrevive_fdr,n_familia
ctx_DKT_thickness_lh_lingual,46,"Q('ctx_DKT_thickness_lh_lingual') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.6768136754544419,2,40,0.5139579981556047,0.506900992856211,0.5062468765617192,0.032732977434424104,0.00017285510033710069,0.10560116210179733,0.3920363679465917,0.9968449452174373,0.5164778952983937,19,17,10.0,1.9151176470588236,1.9277894736842105,1.9853999999999998,-0.043255809187625616,-0.4495237351501407,-1.3885382472845114,0.3334137898078459,0.2845625273868039,-0.002482067566724727,-0.025794183589294813,-0.7351006529092521,0.7600986721775849,0.9394995386739025,A4,DKT,thickness,lh,lingual,C,DKT_thickness,False,A4_tres_grupos,0.9827253040146593,False,62
ctx_DKT_thickness_lh_medialorbitofrontal,46,"Q('ctx_DKT_thickness_lh_medialorbitofrontal') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",2.6861927916812243,2,40,0.08042064346241452,0.12327029523304281,0.08895552223888056,0.11840650462365025,0.008820524976070067,0.32016911105449086,0.05931700539442977,0.8851310221730226,0.3041265102104102,19,17,10.0,2.467764705882353,2.4154736842105264,2.5584,-0.08335759026288025,-0.6375940295401737,-1.5761743112511526,0.07764826715814706,0.1318077224275697,0.04071408433200635,0.311418036514932,-0.39369399620319706,1.0501923792670806,0.36199493172516817,A4,DKT,thickness,lh,medialorbitofrontal,C,DKT_thickness,False,A4_tres_grupos,0.9827253040146593,False,62
ctx_DKT_thickness_lh_middletemporal,46,"Q('ctx_DKT_thickness_lh_middletemporal') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.2731245574233573,2,40,0.7624057090772478,0.7635911001276847,0.7796101949025487,0.013472247785472614,0.00018888450718385487,0.0519723909799702,0.5349171246529529,0.7982116924741695,0.9683756133142135,19,17,10.0,2.724764705882353,2.7321052631578944,2.7828,-0.035998731214216706,-0.3040889224610219,-1.0131545085542668,0.5110381053529551,0.4673831219255832,-0.00916927790407468,-0.07745483642197296,-0.8284599565488365,0.711882106836024,0.8197683361062016,A4,DKT,thickness,lh,middletemporal,C,DKT_thickness,False,A4_tres_grupos,0.9827253040146593,False,62
ctx_DKT_thickness_lh_parahippocampal,46,"Q('ctx_DKT_thickness_lh_parahippocampal') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",1.2514855029050744,2,40,0.29703939441614124,0.3040729354834913,0.30884557721139433,0.05888931871299052,0.0010538162833908483,0.17169450622963175,0.23860058978495063,0.6724977212997089,0.27699765940865595,19,17,10.0,2.6882941176470587,2.793,2.7565,-0.0758254316678797,-0.3769682262199169,-1.3509987239332106,0.6134554052706143,0.3684830787838147,-0.10579813824090106,-0.5259783641553156,-1.1459938988536285,0.2103657444075136,0.12724372611592386,A4,DKT,thickness,lh,parahippocampal,C,DKT_thickness,False,A4_tres_grupos,0.9827253040146593,False,62
ctx_DKT_thickness_lh_paracentral,46,"Q('ctx_DKT_thickness_lh_paracentral') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.4565702991847064,2,40,0.6367126225846823,0.728691576878572,0.6411794102948526,0.02231900521481369,0.0006702650452333814,0.08423313454299955,0.8579211887186822,0.9968670174960653,0.9783582117074066,19,17,10.0,2.633705882352941,2.6300526315789474,2.5978000000000003,0.05559459564510161,0.39070504962188257,-0.5868982774704546,1.3520591797873802,0.35147130945108757,0.025926218115646993,0.18220304002290394,-0.510625085049358,0.8438813999950975,0.592526100854523,A4,DKT,thickness,lh,paracentral,C,DKT_thickness,False,A4_tres_grupos,0.9827253040146593,False,62
ctx_DKT_thickness_lh_parsopercularis,46,"Q('ctx_DKT_thickness_lh_parsopercularis') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",1.9408398720241922,2,40,0.15686821527846914,0.23364615675054892,0.15892053973013492,0.088457865940623,0.0020943506547973596,0.29504486830177334,0.24425082827976108,0.8403852940297811,0.09500021911067624,19,17,10.0,2.700235294117647,2.663842105263158,2.7681999999999998,-0.05943171451160678,-0.4853420497024117,-1.7395185915320401,0.5443801620190867,0.24848926247950567,0.038951677475047075,0.3180942555745141,-0.381802855059301,0.9597572593241173,0.3519039737722116,A4,DKT,thickness,lh,parsopercularis,C,DKT_thickness,False,A4_tres_grupos,0.9827253040146593,False,62
ctx_DKT_thickness_lh_parsorbitalis,46,"Q('ctx_DKT_thickness_lh_parsorbitalis') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.568527780693904,2,40,0.5708680811602743,0.6220288283530339,0.5717141429285357,0.02764066474546308,9.480696086635919e-05,0.12109927447955436,0.48832532158816744,0.6715857269499267,0.8260566495693149,19,17,10.0,2.6514705882352945,2.699263157894737,2.7271,-0.05029648042205248,-0.36176998610586275,-1.1730756310163648,0.48541976142104126,0.38791385009011276,-0.04336933366691109,-0.31194475451248066,-1.0347377207790418,0.4031165422489705,0.36119203389690085,A4,DKT,thickness,lh,parsorbitalis,C,DKT_thickness,False,A4_tres_grupos,0.9827253040146593,False,62
ctx_DKT_thickness_lh_parstriangularis,46,"Q('ctx_DKT_thickness_lh_parstriangularis') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.275627943902099,2,40,0.760525265097621,0.825802937525305,0.7681159420289855,0.013594052162758991,0.00010141635689765162,0.04980133413001221,0.5421030103865471,0.8746968032944067,0.8579979696115534,19,17,10.0,2.508058823529412,2.526368421052632,2.5574000000000003,-0.033039415066610456,-0.29996899156320234,-1.335655166493393,0.472340740592353,0.4733979737172871,-0.01694381311769272,-0.15383500355265445,-0.8579924761090717,0.5856872607802769,0.6512049636169416,A4,DKT,thickness,lh,parstriangularis,C,DKT_thickness,False,A4_tres_grupos,0.9827253040146593,False,62
ctx_DKT_thickness_lh_pericalcarine,46,"Q('ctx_DKT_thickness_lh_pericalcarine') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",1.3312550857482275,2,40,0.2755952512078486,0.2111307670942163,0.27786106946526734,0.06240866186245467,0.0017155975298792094,0.1795643698745658,0.5226213157079738,0.694931780469347,0.8077909493618859,19,17,10.0,1.6437058823529413,1.6208947368421054,1.6895,-0.06472594025147682,-0.43615179195664167,-1.174482767931525,0.3906974250233979,0.29893057323312316,0.0343884958864068,0.2317247775046066,-0.49492155858602543,0.9238979964542026,0.4965797929228735,A4,DKT,thickness,lh,pericalcarine,C,DKT_thickness,False,A4_tres_grupos,0.9827253040146593,False,62
ctx_DKT_thickness_lh_postcentral,46,"Q('ctx_DKT_thickness_lh_postcentral') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",1.3572778410464799,2,40,0.26895644947209507,0.3560689722344869,0.2753623188405797,0.0635510691553552,0.002184307271609848,0.20978525282713006,0.20833638250342376,0.3756457679282224,0.43979279018147965,19,17,10.0,2.325823529411765,2.2954736842105263,2.3966000000000003,-0.0534024143884001,-0.4577094773107112,-1.4493505615487556,0.4260976777820536,0.2760100219143148,0.025300870595798552,0.21685252227892465,-0.4271572836188528,0.8917296488193523,0.5244663254723757,A4,DKT,thickness,lh,postcentral,C,DKT_thickness,False,A4_tres_grupos,0.9827253040146593,False,62
ctx_DKT_thickness_lh_posteriorcingulate,46,"Q('ctx_DKT_thickness_lh_posteriorcingulate') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.48881816562280744,2,40,0.6169667361292032,0.7250348208402282,0.624687656171914,0.023857801932322856,2.1032502680013037e-05,0.09338908645024606,0.4156303397064557,0.8562523654669637,0.36330693168713096,19,17,10.0,2.405529411764706,2.431,2.4675000000000002,-0.047031623639224196,-0.4095683483824543,-1.3525555627893364,0.763851737689501,0.3289660270658161,-0.017279178944684725,-0.15047332484344017,-0.8044104739265554,0.5488503304892213,0.6583197180159183,A4,DKT,thickness,lh,posteriorcingulate,C,DKT_thickness,False,A4_tres_grupos,0.9827253040146593,False,62
ctx_DKT_thickness_lh_precentral,46,"Q('ctx_DKT_thickness_lh_precentral') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.11590491000270048,2,40,0.8908578952971287,0.9156503289772231,0.8990504747626187,0.0057618541408528115,0.0002128247219813572,0.01268066236414233,0.8909557025660775,0.6324311045174741,0.7898260585508359,19,17,10.0,2.714058823529412,2.728578947368421,2.7115,0.029057236480605986,0.19572731281417163,-0.7395630222692077,1.2035980099812165,0.6392960976914139,0.014251056341483548,0.09599402077839178,-0.7167046390311129,0.9113133860567472,0.7776915072046897,A4,DKT,thickness,lh,precentral,C,DKT_thickness,False,A4_tres_grupos,0.9827253040146593,False,62
ctx_DKT_thickness_lh_precuneus,46,"Q('ctx_DKT_thickness_lh_precuneus') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.06199448954064026,2,40,0.9399781913153624,0.9346893725961014,0.9425287356321839,0.0030901458762218888,2.821436453431262e-05,0.006740206725550133,0.9616640810361401,0.9507386134795336,0.5261641516077487,19,17,10.0,2.4691176470588236,2.468736842105263,2.4922,-0.00745337404758728,-0.06929772964357306,-1.0000254795097543,0.7334329411709896,0.8680468399837571,0.007640038255039977,0.07103323972257898,-0.7621183792914107,0.8704847053417796,0.834476408120043,A4,DKT,thickness,lh,precuneus,C,DKT_thickness,False,A4_tres_grupos,0.9827253040146593,False,62
ctx_DKT_thickness_lh_rostralanteriorcingulate,46,"Q('ctx_DKT_thickness_lh_rostralanteriorcingulate') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",2.3097172036172506,2,40,0.1123876547383425,0.1172091526483825,0.11694152923538231,0.10352964954852757,0.004586302949169053,0.25060528946412275,0.20695939959618637,0.4416591168701265,0.14964881119235499,19,17,10.0,2.6482352941176472,2.557842105263158,2.6248,0.030804062627637796,0.23505669651052383,-0.769412024191372,1.1794691443437517,0.5737644873381565,0.09377176181893931,0.7155445963596849,-0.09839333975069817,1.4072669011416086,0.040370948550677827,A4,DKT,thickness,lh,rostralanteriorcingulate,C,DKT_thickness,False,A4_tres_grupos,0.9827253040146593,False,62
ctx_DKT_thickness_lh_rostralmiddlefrontal,46,"Q('ctx_DKT_thickness_lh_rostralmiddlefrontal') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",2.066963341600827,2,40,0.13987768703461775,0.18489645690346515,0.14142928535732133,0.09366777429244967,0.0035863681670443943,0.25501609121791213,0.04797709280984212,0.8209588693277728,0.8354122899692482,19,17,10.0,2.461,2.4179473684210526,2.5009,-0.0269787561454784,-0.3066196613063242,-1.3195298916006921,0.6450539626902804,0.46371029783855994,0.041733942804867946,0.4743156926436277,-0.24662686464893224,1.2274732826245758,0.16789821865359833,A4,DKT,thickness,lh,rostralmiddlefrontal,C,DKT_thickness,False,A4_tres_grupos,0.9827253040146593,False,62
ctx_DKT_thickness_lh_superiorfrontal,46,"Q('ctx_DKT_thickness_lh_superiorfrontal') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.3363895903261569,2,40,0.716346015028276,0.8064266477383837,0.7071464267866067,0.016541264064206092,8.447106967186524e-05,0.06328749892567559,0.7108850937984783,0.4955358587752228,0.6855301298193892,19,17,10.0,2.7717647058823527,2.7834736842105263,2.8223,-0.03564739199276423,-0.3373059584367501,-1.488522627597969,0.5876631204501815,0.4205235454569408,-0.00897090705314485,-0.08488532351040536,-0.8784238393575395,0.6066371707377379,0.8028315836539002,A4,DKT,thickness,lh,superiorfrontal,C,DKT_thickness,False,A4_tres_grupos,0.9827253040146593,False,62
ctx_DKT_thickness_lh_superiorparietal,46,"Q('ctx_DKT_thickness_lh_superiorparietal') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.15028831689377103,2,40,0.8609434420905473,0.8993352142406312,0.8610694652673663,0.0074583705468755515,0.00041319019881526386,0.0266557597159188,0.8392614660015,0.8204311197914886,0.5697363578822233,19,17,10.0,2.396,2.3899473684210526,2.4027000000000003,0.016999802663780095,0.18609749502231485,-1.110188193859454,1.1859636176570694,0.6558261417257152,0.01464487334291606,0.16031799297543936,-0.6548240788369295,0.8309701507985886,0.6375773350090209,A4,DKT,thickness,lh,superiorparietal,C,DKT_thickness,False,A4_tres_grupos,0.9827253040146593,False,62
ctx_DKT_thickness_lh_superiortemporal,46,"Q('ctx_DKT_thickness_lh_superiortemporal') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.8055621573183435,2,40,0.4539529247498922,0.37685994894429103,0.4432783608195902,0.03871859607672208,0.0011639595188860461,0.13315098789700722,0.3822557034282786,0.15774102126483602,0.5090447314605687,19,17,10.0,2.864235294117647,2.878842105263158,2.9491,-0.06690675693612147,-0.5146335661698171,-1.2996553841164158,0.41278673100558827,0.22155180899629195,-0.01255221403788831,-0.09654915242436155,-0.8955067084955315,0.6540864661853956,0.7764412567896156,A4,DKT,thickness,lh,superiortemporal,C,DKT_thickness,False,A4_tres_grupos,0.9827253040146593,False,62
ctx_DKT_thickness_lh_supramarginal,46,"Q('ctx_DKT_thickness_lh_supramarginal') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.13604062501324857,2,40,0.873209271806982,0.9048301339103342,0.862568715642179,0.006756076209155893,2.7476872636800994e-05,0.023130173223060716,0.8438572752392033,0.9528886420270721,0.5120701577146728,19,17,10.0,2.6505294117647056,2.6411052631578946,2.6463,0.022195519211251957,0.20696167744761682,-0.9444566057949659,0.9980278805355643,0.6202446177535559,0.012581899328206969,0.11731967004956034,-0.6309395554757662,0.9127087587875482,0.7301214088788135,A4,DKT,thickness,lh,supramarginal,C,DKT_thickness,False,A4_tres_grupos,0.9827253040146593,False,62
ctx_DKT_thickness_lh_transversetemporal,46,"Q('ctx_DKT_thickness_lh_transversetemporal') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.0626268388818049,2,40,0.9393858295575161,0.9483417935497181,0.9510244877561219,0.003121567249630179,0.0003711899992040348,0.005406345893655644,0.5194769549404719,0.07945444721558592,0.6158283942987073,19,17,10.0,2.4172352941176474,2.4665263157894737,2.484,-0.018161999999707357,-0.0780054377461008,-1.1172025365084972,0.9220440623070583,0.8516545408819188,-0.02761160792410028,-0.11859132050588332,-0.831532552765493,0.557558541905493,0.7273164508405239,A4,DKT,thickness,lh,transversetemporal,C,DKT_thickness,False,A4_tres_grupos,0.9827253040146593,False,62
ctx_DKT_thickness_lh_insula,46,"Q('ctx_DKT_thickness_lh_insula') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",1.2204961116994877,2,40,0.3058364564479633,0.5040676248278949,0.30834582708645675,0.05751496596851909,0.00013266909854215705,0.2163905438441882,0.24536453077968373,0.10902958031762311,0.46927301476723754,19,17,10.0,3.090529411764706,3.1315263157894737,3.2084,-0.10135645331706855,-0.6474855789826535,-1.7404665764418972,0.26424487349941184,0.1260864653563807,-0.03440335119923155,-0.21977558449578022,-0.8629771667708849,0.4536372283484918,0.5189203300037791,A4,DKT,thickness,lh,insula,C,DKT_thickness,False,A4_tres_grupos,0.9827253040146593,False,62
ctx_DKT_thickness_rh_caudalanteriorcingulate,46,"Q('ctx_DKT_thickness_rh_caudalanteriorcingulate') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.3816949089689491,2,40,0.6851631308796114,0.7573490199622023,0.7071464267866067,0.018727338951628824,8.011430662912004e-05,0.08375739732183131,0.5114390758860594,0.2845585755777631,0.9523100118611554,19,17,10.0,2.324411764705882,2.368578947368421,2.3937,-0.055507314675384944,-0.33078946549089333,-1.2612745984623142,0.5613107627774327,0.4294841974826383,-0.037353115357286415,-0.2226016000902995,-0.9110513337932111,0.555779915281707,0.5135884980622463,A4,DKT,thickness,rh,caudalanteriorcingulate,C,DKT_thickness,False,A4_tres_grupos,0.9827253040146593,False,62
ctx_DKT_thickness_rh_caudalmiddlefrontal,46,"Q('ctx_DKT_thickness_rh_caudalmiddlefrontal') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.07923287945638624,2,40,0.9239693799155778,0.931964541486899,0.9075462268865567,0.003946011281011217,6.970919406468905e-05,0.008188829220672355,0.8627379088206162,0.31851640367128053,0.7805548044016385,19,17,10.0,2.6243529411764706,2.6416315789473686,2.6315999999999997,0.013765602613505235,0.11219865271714445,-0.8974442415216358,0.8604049646083919,0.7879927403480157,-0.006226612482576249,-0.05075095883208234,-0.7058195037187857,0.6703481382198295,0.8813026091722995,A4,DKT,thickness,rh,caudalmiddlefrontal,C,DKT_thickness,False,A4_tres_grupos,0.9827253040146593,False,62
ctx_DKT_thickness_rh_cuneus,46,"Q('ctx_DKT_thickness_rh_cuneus') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",1.5898429616776781,2,40,0.2165759584511457,0.32479744971461827,0.21689155422288856,0.07363846807499598,0.00044729570544629183,0.21375087366974635,0.31445963609345573,0.3968087902914828,0.3730530406653166,19,17,10.0,1.9524705882352942,1.904578947368421,1.9797,-0.03223869285224823,-0.2735315144149227,-1.4120716555928163,0.7249432360430081,0.5130286384357324,0.048682501068185224,0.41305019107678137,-0.1966710952221179,1.0853746283236991,0.22846551670855939,A4,DKT,thickness,rh,cuneus,C,DKT_thickness,False,A4_tres_grupos,0.9827253040146593,False,62
ctx_DKT_thickness_rh_entorhinal,46,"Q('ctx_DKT_thickness_rh_entorhinal') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.2735411566673246,2,40,0.7620924380570919,0.7750534954658665,0.7531234382808596,0.013492519858937697,2.3047057036639414e-05,0.05672795938551755,0.5572698911428617,0.5731786021740387,0.6228947044255438,19,17,10.0,2.818588235294118,2.8252105263157894,2.8920000000000003,-0.05158783636953146,-0.2990106031311389,-1.1333840749072348,0.49876503334359473,0.47480347376419074,-0.009142997963527688,-0.052994146060288023,-0.9059103288086187,0.7034752321495031,0.8760992380529773,A4,DKT,thickness,rh,entorhinal,C,DKT_thickness,False,A4_tres_grupos,0.9827253040146593,False,62
ctx_DKT_thickness_rh_fusiform,46,"Q('ctx_DKT_thickness_rh_fusiform') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.26536692471957424,2,40,0.7682640008549338,0.7791680691809498,0.7626186906546727,0.013094602515974246,4.225634403144205e-06,0.04919949159748019,0.8244019552680443,0.9030170314378976,0.8880773135918587,19,17,10.0,2.699294117647059,2.680789473684211,2.6879999999999997,0.03542630896814969,0.2991093018832157,-0.5605249470518284,1.0446183581169473,0.47465861988627484,0.0157838327042098,0.13326511620056714,-0.6405765461395032,0.7989876344791598,0.6952323807680868,A4,DKT,thickness,rh,fusiform,C,DKT_thickness,False,A4_tres_grupos,0.9827253040146593,False,62
ctx_DKT_thickness_rh_inferiorparietal,46,"Q('ctx_DKT_thickness_rh_inferiorparietal') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.02830116637673816,2,40,0.9721150072098381,0.9754782682187064,0.975512243878061,0.00141305875828599,0.00042093858937857685,0.0012184253956380952,0.974600004156917,0.6673169322568944,0.8108690259450357,19,17,10.0,2.515529411764706,2.529736842105263,2.5453,-0.008334905940796888,-0.08217023329237695,-1.0161145246312562,0.6824659055649881,0.8438372798066179,-0.006950770765287134,-0.06852464315762521,-0.7750683312655966,0.7405733443636413,0.8402387954513179,A4,DKT,thickness,rh,inferiorparietal,C,DKT_thickness,False,A4_tres_grupos,0.9835082458770614,False,62
ctx_DKT_thickness_rh_inferiortemporal,46,"Q('ctx_DKT_thickness_rh_inferiortemporal') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.01619233093966898,2,40,0.9839445061729569,0.9866056827070417,0.9835082458770614,0.0008089615982876011,5.74245853927131e-05,0.000484648717524798,0.5352278275212434,0.3225586535181143,0.9445784660113369,19,17,10.0,2.801058823529412,2.7916315789473685,2.847,-0.0011610717839507512,-0.011878901080406531,-0.7567482814011489,0.9522156375848062,0.9772759323036734,0.004916877926941954,0.05030447499106157,-0.751243019001994,0.9446611645641967,0.8823389303595986,A4,DKT,thickness,rh,inferiortemporal,C,DKT_thickness,False,A4_tres_grupos,0.9835082458770614,False,62
ctx_DKT_thickness_rh_isthmuscingulate,46,"Q('ctx_DKT_thickness_rh_isthmuscingulate') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",4.016353499169656,2,40,0.025731112633741875,0.11663613606390345,0.02498750624687656,0.1672341098455483,0.02655753311698064,0.3965019175961197,0.1358867639534545,0.5960889624905484,0.06804283460167643,19,17,10.0,2.2733529411764706,2.235684210526316,2.3806000000000003,-0.09809997794052927,-0.8096242073826839,-1.8806184759451887,0.273789559109102,0.05777125794692139,0.04242331525601978,0.350121821734993,-0.22155920806596727,1.0056930740440464,0.3060919499472601,A4,DKT,thickness,rh,isthmuscingulate,C,DKT_thickness,False,A4_tres_grupos,0.9827253040146593,False,62
ctx_DKT_thickness_rh_lateraloccipital,46,"Q('ctx_DKT_thickness_rh_lateraloccipital') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.4899414314793375,2,40,0.6162906415963764,0.6660205203418217,0.6186906546726637,0.02391131439383351,8.57741683193446e-05,0.1010577691206098,0.6206867848515938,0.4045261497741704,0.9666987730098111,19,17,10.0,2.1884117647058825,2.1904736842105264,2.2418,-0.029974681787106938,-0.27839281432769075,-1.144405891970145,0.6504956574428258,0.5056091108941894,0.013655543869230097,0.1268272109085542,-0.5423617393064699,0.8486244008894068,0.7092432778514666,A4,DKT,thickness,rh,lateraloccipital,C,DKT_thickness,False,A4_tres_grupos,0.9827253040146593,False,62
ctx_DKT_thickness_rh_lateralorbitofrontal,46,"Q('ctx_DKT_thickness_rh_lateralorbitofrontal') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.1437737175619711,2,40,0.8665292543825076,0.8914245317889211,0.8655672163918041,0.007137377513163023,1.1195461233351146e-05,0.02068786869492091,0.7423536004959254,0.10749302032664715,0.7384874282422086,19,17,10.0,2.555529411764706,2.571105263157895,2.5941,-0.014399556805932079,-0.169285239150499,-1.3187743927431703,0.7775963893214308,0.6851046807586567,-0.014000775508010904,-0.16459705406972472,-0.7917248065955031,0.5303842469586237,0.6286512768580389,A4,DKT,thickness,rh,lateralorbitofrontal,C,DKT_thickness,False,A4_tres_grupos,0.9827253040146593,False,62
ctx_DKT_thickness_rh_lingual,46,"Q('ctx_DKT_thickness_rh_lingual') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.20642195297362564,2,40,0.8143508584277317,0.8571178649444539,0.8140929535232384,0.010215660815855036,6.724760948788848e-05,0.03746601614407746,0.617558396538697,0.48409812854600526,0.05517841723580209,19,17,10.0,1.9297058823529412,1.9550526315789474,1.9896999999999998,-0.02852865623021994,-0.2478423794788637,-1.4868914379292169,0.7467596016364634,0.5531935212383737,-0.018094370750237843,-0.15719464196709296,-0.8570239206585734,0.4183793065495774,0.6441273165310133,A4,DKT,thickness,rh,lingual,C,DKT_thickness,False,A4_tres_grupos,0.9827253040146593,False,62
ctx_DKT_thickness_rh_medialorbitofrontal,46,"Q('ctx_DKT_thickness_rh_medialorbitofrontal') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",1.4893230944962499,2,40,0.23776350886773465,0.13145209186566667,0.23788105947026486,0.06930525861364562,0.0003497787495906378,0.22226105235310936,0.02699815121118244,0.003571606140105548,0.22781717109701533,19,17,10.0,2.474411764705882,2.446473684210526,2.5739,-0.08377613578079524,-0.5455633658242958,-1.2097242535939572,0.030088075541970998,0.1955312841255089,0.02365163736853504,0.15402318058446002,-0.5849517964994291,1.0159347698624104,0.6508076650749831,A4,DKT,thickness,rh,medialorbitofrontal,C,DKT_thickness,False,A4_tres_grupos,0.9827253040146593,False,62
ctx_DKT_thickness_rh_middletemporal,46,"Q('ctx_DKT_thickness_rh_middletemporal') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.2160577419393172,2,40,0.8066228601721003,0.7922973603526381,0.8210894552723638,0.010687431975972921,0.00010852276464070022,0.05290287069011595,0.5335462667672356,0.02975391447528816,0.6737830458529198,19,17,10.0,2.798352941176471,2.7829473684210524,2.8471,-0.012542947218583178,-0.10734971711951577,-0.9258766328507025,0.5798111937529367,0.7969425246720384,0.017297062820757603,0.14803815789448613,-0.6467320741139693,0.9987596804605002,0.6634937548914241,A4,DKT,thickness,rh,middletemporal,C,DKT_thickness,False,A4_tres_grupos,0.9827253040146593,False,62
ctx_DKT_thickness_rh_parahippocampal,46,"Q('ctx_DKT_thickness_rh_parahippocampal') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.6292546035666794,2,40,0.5381820333755298,0.488376383590715,0.5557221389305347,0.030503021832785217,0.0002220008683886587,0.10545802657756731,0.5538684234457799,0.5727498538190655,0.15869256519069871,19,17,10.0,2.6282352941176472,2.6924736842105266,2.6774999999999998,-0.051665589706769044,-0.3041469586131097,-1.1463762166394509,0.6423377178699267,0.46729870779468297,-0.06189964358846051,-0.36439317626135886,-0.9741284277386892,0.3105008760597083,0.2870598416453193,A4,DKT,thickness,rh,parahippocampal,C,DKT_thickness,False,A4_tres_grupos,0.9827253040146593,False,62
ctx_DKT_thickness_rh_paracentral,46,"Q('ctx_DKT_thickness_rh_paracentral') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",1.8606842652712428,2,40,0.16878151394874952,0.34938861802745397,0.16841579210394803,0.08511555460444577,0.0015607825630062108,0.29209884477441656,0.4441219797974193,0.3206175055642675,0.8086002890295398,19,17,10.0,2.6525294117647062,2.634,2.5692,0.10594403930469565,0.7986807048830585,-0.3823703455093354,1.8403057551576345,0.061083212625023274,0.0329474792178622,0.24838127844230493,-0.5149714643762031,1.0336944193440436,0.4663467605031942,A4,DKT,thickness,rh,paracentral,C,DKT_thickness,False,A4_tres_grupos,0.9827253040146593,False,62
