variable,roi,hemi,medida,outcome,n,rho,p,ic_low,ic_high,covariables,rho_MPPP,n_MPPP,rho_Vestibular,n_Vestibular,familia_fdr,etapa,p_fdr,sobrevive_fdr,n_familia,grupos_mismo_signo,grupos_validos,coherente
2_supramarginal_thickness_rh,Giro supramarginal,rh,thickness,EntropyRatio_NI,36,0.2198044152658564,0.21903713541967879,-0.1425353135845177,0.4877725785819866,Edad+Genero+Grupo,0.1834838767422175,17,0.45119270612661644,19,thickness_EntropyRatio_NI,B,0.469365290185026,False,15,2,2,True
2_supramarginal_thickness_rh,Giro supramarginal,rh,thickness,Niigata,31,-0.7023917506460544,3.090997167648908e-05,-0.8634064486825288,-0.5109213877391329,Edad+Genero+Grupo,-0.7134554009340583,14,-0.705917971331591,17,thickness_Niigata,B,0.0004636495751473362,True,15,2,2,True
2_supramarginal_thickness_rh,Giro supramarginal,rh,thickness,DHI,30,-0.6859397670606132,7.832689826456591e-05,-0.8504857618799815,-0.3814087581062854,Edad+Genero+Grupo,-0.37888398020822467,13,-0.8025004731831126,17,thickness_DHI,B,0.0011749034739684887,True,15,2,2,True
2_supramarginal_area_lh,Giro supramarginal,lh,area,CSE_NI,36,-0.1689935146271349,0.35516794126960505,-0.51909729550921,0.23015285619812512,Edad+Genero+Grupo+eTIV,-0.39012177092600475,17,-0.0742305340043578,19,area_CSE_NI,B,0.8492905484725146,False,15,2,2,True
2_supramarginal_area_lh,Giro supramarginal,lh,area,EntropyRatio_NI,36,-0.16677186078698356,0.361620484048012,-0.4915439999689295,0.17086209446053008,Edad+Genero+Grupo+eTIV,-0.3527048890652927,17,-0.04951263797960911,19,area_EntropyRatio_NI,B,0.8193805706435121,False,15,2,2,True
2_supramarginal_area_lh,Giro supramarginal,lh,area,Niigata,31,0.24292177224002712,0.22211601888522667,-0.16372146531919468,0.6029142419612011,Edad+Genero+Grupo+eTIV,0.18390334736628142,14,0.3001511710121198,17,area_Niigata,B,0.927769393384201,False,15,2,2,True
2_supramarginal_area_lh,Giro supramarginal,lh,area,DHI,30,0.09465011809137683,0.6455723708654195,-0.3864748887668078,0.5161384495641952,Edad+Genero+Grupo+eTIV,0.13673337336010916,13,0.2096179337191861,17,area_DHI,B,0.9549640922556978,False,15,2,2,True
2_supramarginal_area_rh,Giro supramarginal,rh,area,CSE_NI,36,0.24722718452909562,0.172513208191518,-0.14493028374278413,0.5895168750776031,Edad+Genero+Grupo+eTIV,0.43138112842492987,17,0.12116860563965506,19,area_CSE_NI,B,0.8492905484725146,False,15,2,2,True
2_supramarginal_area_rh,Giro supramarginal,rh,area,EntropyRatio_NI,36,0.3232420934290814,0.07114080841965914,0.03322406473028973,0.5892479892759904,Edad+Genero+Grupo+eTIV,0.582238729398036,17,0.11074677516224667,19,area_EntropyRatio_NI,B,0.5335560631474435,False,15,2,2,True
2_supramarginal_area_rh,Giro supramarginal,rh,area,Niigata,31,-0.11219450846656573,0.5774194624172237,-0.5945048175155547,0.2928982747069669,Edad+Genero+Grupo+eTIV,0.4096447722962994,14,-0.2600956557325096,17,area_Niigata,B,0.927769393384201,False,15,1,2,False
2_supramarginal_area_rh,Giro supramarginal,rh,area,DHI,30,-0.12445886175488984,0.5446676265486041,-0.541855755668486,0.3083172012092007,Edad+Genero+Grupo+eTIV,0.19943784546451365,13,-0.08135633359449598,17,area_DHI,B,0.9549640922556978,False,15,1,2,False
2_supramarginal_volume_lh,Giro supramarginal,lh,volume,CSE_NI,36,-0.09662302279445481,0.5988397869440669,-0.4361860075165294,0.26311019728729096,Edad+Genero+Grupo+eTIV,-0.27773488064142354,17,-0.005836314728606634,19,volume_CSE_NI,B,0.8093293497443186,False,17,2,2,True
2_supramarginal_volume_lh,Giro supramarginal,lh,volume,EntropyRatio_NI,36,-0.07611904342100123,0.6788269454340037,-0.3650829148542843,0.17692171599639217,Edad+Genero+Grupo+eTIV,-0.2908981987438651,17,0.13583171736119773,19,volume_EntropyRatio_NI,B,0.7944667977762274,False,17,1,2,False
2_supramarginal_volume_lh,Giro supramarginal,lh,volume,Niigata,31,0.10475439364254328,0.6030651569118143,-0.2736121879232053,0.5509735446318793,Edad+Genero+Grupo+eTIV,-0.21196228361736583,14,0.03795008699310701,17,volume_Niigata,B,0.7886236667308341,False,17,1,2,False
2_supramarginal_volume_lh,Giro supramarginal,lh,volume,DHI,30,-0.14114800847491604,0.49159408758842316,-0.5450447971104679,0.3756525720508725,Edad+Genero+Grupo+eTIV,-0.21160254365255188,13,-0.1766066041108352,17,volume_DHI,B,0.6964249574169328,False,17,2,2,True
2_supramarginal_volume_rh,Giro supramarginal,rh,volume,CSE_NI,36,0.2861511191253563,0.1123502584507057,-0.1301082884100859,0.5919713402567218,Edad+Genero+Grupo+eTIV,0.3149914402035047,17,0.313793558828032,19,volume_CSE_NI,B,0.6366514645539989,False,17,2,2,True
2_supramarginal_volume_rh,Giro supramarginal,rh,volume,EntropyRatio_NI,36,0.31003820593752607,0.0841845441294646,0.01606936255207392,0.5891180866190289,Edad+Genero+Grupo+eTIV,0.5948285605614078,17,0.25739571009011863,19,volume_EntropyRatio_NI,B,0.45446653350119054,False,17,2,2,True
2_supramarginal_volume_rh,Giro supramarginal,rh,volume,Niigata,31,-0.3334402601046555,0.08919576180556595,-0.7680771767870291,0.0839535580842167,Edad+Genero+Grupo+eTIV,-0.061148223234024614,14,-0.4291936597868916,17,volume_Niigata,B,0.20160422448347234,False,17,2,2,True
2_supramarginal_volume_rh,Giro supramarginal,rh,volume,DHI,30,-0.3794470496188884,0.055895127995387046,-0.7199074206953143,-0.008821981751645409,Edad+Genero+Grupo+eTIV,-0.19227189979575068,13,-0.35856859098910243,17,volume_DHI,B,0.23755429398039496,False,17,2,2,True
2_supramarginal_LGI_lh,Giro supramarginal,lh,LGI,CSE_NI,35,0.19630861951175255,0.2815569584391517,-0.14322230400511937,0.5037424144531196,Edad+Genero+Grupo,0.2311171827983306,17,0.2876205656195976,18,LGI_CSE_NI,B,0.6073589346361596,False,15,2,2,True
2_supramarginal_LGI_lh,Giro supramarginal,lh,LGI,EntropyRatio_NI,35,0.0020300329395404036,0.9912021415497453,-0.3205824832435149,0.3706277979111256,Edad+Genero+Grupo,0.07871733773681634,17,0.02629664065106345,18,LGI_EntropyRatio_NI,B,0.9912021415497453,False,15,2,2,True
2_supramarginal_LGI_lh,Giro supramarginal,lh,LGI,Niigata,31,-0.006400553205067293,0.9742131553772617,-0.3828116059608976,0.3743630751378315,Edad+Genero+Grupo,0.1361116361076055,14,-0.1222229901700348,17,LGI_Niigata,B,0.9742131553772617,False,15,1,2,False
2_supramarginal_LGI_lh,Giro supramarginal,lh,LGI,DHI,30,0.04914847887767762,0.8076603130802398,-0.33809369104203424,0.44986011193690534,Edad+Genero+Grupo,-0.11654279467652548,13,0.15641983672134774,17,LGI_DHI,B,0.9655487666095627,False,15,1,2,False
2_supramarginal_LGI_rh,Giro supramarginal,rh,LGI,CSE_NI,35,-0.06320626683482455,0.7310966181140639,-0.35848974680273604,0.2635262074082439,Edad+Genero+Grupo,-0.15444102147940508,17,0.2253025404750109,18,LGI_CSE_NI,B,0.9033713472472739,False,15,1,2,False
2_supramarginal_LGI_rh,Giro supramarginal,rh,LGI,EntropyRatio_NI,35,-0.049212369630598024,0.7891047803502214,-0.42322339209769577,0.305411945481016,Edad+Genero+Grupo,-0.1182202033517948,17,0.13765427697827745,18,LGI_EntropyRatio_NI,B,0.9912021415497453,False,15,1,2,False
2_supramarginal_LGI_rh,Giro supramarginal,rh,LGI,Niigata,31,-0.08883113724017878,0.6530637603136474,-0.40458044298051876,0.2613484868531772,Edad+Genero+Grupo,0.15269072588430538,14,-0.12601263917999903,17,LGI_Niigata,B,0.9742131553772617,False,15,1,2,False
2_supramarginal_LGI_rh,Giro supramarginal,rh,LGI,DHI,30,-0.18276429489810211,0.36153055130282585,-0.4977164099552206,0.22441212070540434,Edad+Genero+Grupo,-0.12198826762459782,13,-0.18943167469444236,17,LGI_DHI,B,0.7023841445033355,False,15,2,2,True
3_superiortemporal_thickness_lh,Temporal superior,lh,thickness,CSE_NI,36,0.3927582663695683,0.023762405613723295,0.04729945939761917,0.6369388526756333,Edad+Genero+Grupo,0.19884296128167656,17,0.43956636807125965,19,thickness_CSE_NI,B,0.2996141192813795,False,15,2,2,True
3_superiortemporal_thickness_lh,Temporal superior,lh,thickness,EntropyRatio_NI,36,0.4801154877119093,0.0046886034995841245,0.13091191666110347,0.6952280296500463,Edad+Genero+Grupo,0.4669755513766177,17,0.4960484272485758,19,thickness_EntropyRatio_NI,B,0.035164526246880934,True,15,2,2,True
3_superiortemporal_thickness_lh,Temporal superior,lh,thickness,Niigata,31,-0.3574806969554741,0.06181491387775855,-0.6696012053422917,0.028173889518591188,Edad+Genero+Grupo,-0.35892861171886303,14,-0.4426952068741361,17,thickness_Niigata,B,0.11118061565447451,False,15,2,2,True
3_superiortemporal_thickness_lh,Temporal superior,lh,thickness,DHI,30,-0.41389392997145313,0.03185753344396544,-0.70060372516275,0.011819964108717567,Edad+Genero+Grupo,-0.35718826258415465,13,-0.5542082679061614,17,thickness_DHI,B,0.059732875207435206,False,15,2,2,True
3_superiortemporal_thickness_rh,Temporal superior,rh,thickness,CSE_NI,36,0.0548309009427778,0.7618422421717719,-0.3267440260609767,0.38983199755367254,Edad+Genero+Grupo,-0.3125141951075574,17,0.29350955890542757,19,thickness_CSE_NI,B,0.8162595451840413,False,15,1,2,False
3_superiortemporal_thickness_rh,Temporal superior,rh,thickness,EntropyRatio_NI,36,0.08276937456133196,0.6470045214673474,-0.2690321800852173,0.3680189578763468,Edad+Genero+Grupo,0.013739729503887126,17,0.327369364097258,19,thickness_EntropyRatio_NI,B,0.9109326594512521,False,15,2,2,True
3_superiortemporal_thickness_rh,Temporal superior,rh,thickness,Niigata,31,-0.5702999932299623,0.0015316972648931357,-0.7904594235217205,-0.2898019195315766,Edad+Genero+Grupo,-0.6915255320922157,14,-0.5159329760506801,17,thickness_Niigata,B,0.011487729486698519,True,15,2,2,True
3_superiortemporal_thickness_rh,Temporal superior,rh,thickness,DHI,30,-0.6517664139998989,0.00023045473101608393,-0.8110928895030711,-0.39534211791409873,Edad+Genero+Grupo,-0.5866053348828729,13,-0.7296009795583249,17,thickness_DHI,B,0.0017284104826206295,True,15,2,2,True
3_superiortemporal_area_lh,Temporal superior,lh,area,CSE_NI,36,-0.049517799120905946,0.787825521717848,-0.3840529834733983,0.335303456080384,Edad+Genero+Grupo+eTIV,-0.07403127305383732,17,0.01789575706227757,19,area_CSE_NI,B,0.9090294481359784,False,15,1,2,False
3_superiortemporal_area_lh,Temporal superior,lh,area,EntropyRatio_NI,36,0.02690546634146,0.8837863121136753,-0.3702302622816517,0.37437035905096494,Edad+Genero+Grupo+eTIV,0.14173036766298974,17,0.05093644556989277,19,area_EntropyRatio_NI,B,0.9036908671887608,False,15,2,2,True
3_superiortemporal_area_lh,Temporal superior,lh,area,Niigata,31,0.18110652449413422,0.3659766358898711,-0.27471614086673735,0.5257457463288759,Edad+Genero+Grupo+eTIV,0.03799508147049953,14,0.2529674182591216,17,area_Niigata,B,0.927769393384201,False,15,2,2,True
3_superiortemporal_area_lh,Temporal superior,lh,area,DHI,30,0.11775061848013998,0.5667240730058705,-0.3563641462737254,0.5529196352853936,Edad+Genero+Grupo+eTIV,0.08926551197232079,13,0.2615875139292148,17,area_DHI,B,0.9549640922556978,False,15,2,2,True
3_superiortemporal_area_rh,Temporal superior,rh,area,CSE_NI,36,0.1270990673257613,0.48818723770894595,-0.292891770109616,0.4767405724575223,Edad+Genero+Grupo+eTIV,0.009149151956287321,17,0.39876848023307376,19,area_CSE_NI,B,0.8492905484725146,False,15,2,2,True
3_superiortemporal_area_rh,Temporal superior,rh,area,EntropyRatio_NI,36,0.32606479045477627,0.06856827339207008,0.047960108195703295,0.598692424561285,Edad+Genero+Grupo+eTIV,0.18866215002805856,17,0.4188331460892424,19,area_EntropyRatio_NI,B,0.5335560631474435,False,15,2,2,True
3_superiortemporal_area_rh,Temporal superior,rh,area,Niigata,31,-0.05837737441991896,0.7724047478914731,-0.42282050083415174,0.3220555184703411,Edad+Genero+Grupo+eTIV,-0.03583330058451405,14,-0.17860700242295852,17,area_Niigata,B,0.9787297085697452,False,15,2,2,True
3_superiortemporal_area_rh,Temporal superior,rh,area,DHI,30,-0.22773097979073156,0.26319299359451315,-0.5279907444161359,0.19946573255013358,Edad+Genero+Grupo+eTIV,-0.2342803634165763,13,-0.2636368810297383,17,area_DHI,B,0.9549640922556978,False,15,2,2,True
3_superiortemporal_volume_lh,Temporal superior,lh,volume,CSE_NI,36,0.09697725780068038,0.5974941351678307,-0.2816394002874322,0.40746402177671015,Edad+Genero+Grupo+eTIV,-0.07815041180938556,17,0.14796605615150119,19,volume_CSE_NI,B,0.8093293497443186,False,17,1,2,False
3_superiortemporal_volume_lh,Temporal superior,lh,volume,EntropyRatio_NI,36,0.2754828503160189,0.12699305108641426,-0.008573197168705624,0.5197055124798026,Edad+Genero+Grupo+eTIV,0.3997272375248844,17,0.26898568226012276,19,volume_EntropyRatio_NI,B,0.45446653350119054,False,17,2,2,True
3_superiortemporal_volume_lh,Temporal superior,lh,volume,Niigata,31,-0.0490480245728924,0.8080462200574475,-0.3587207244083307,0.33888225744848005,Edad+Genero+Grupo+eTIV,-0.06285114622048292,14,-0.04556879223407658,17,volume_Niigata,B,0.9157857160651073,False,17,2,2,True
3_superiortemporal_volume_lh,Temporal superior,lh,volume,DHI,30,-0.20187871387711254,0.3226684711367864,-0.5456384772062826,0.2569045628886734,Edad+Genero+Grupo+eTIV,-0.28828396799065487,13,-0.07926730146049721,17,volume_DHI,B,0.5485364009325369,False,17,2,2,True
3_superiortemporal_volume_rh,Temporal superior,rh,volume,CSE_NI,36,0.06373380538698255,0.7289359234337116,-0.3359463420470425,0.3650411557446644,Edad+Genero+Grupo+eTIV,-0.27554987708281914,17,0.3389858768861855,19,volume_CSE_NI,B,0.8093293497443186,False,17,1,2,False
3_superiortemporal_volume_rh,Temporal superior,rh,volume,EntropyRatio_NI,36,0.25416171218356676,0.1603999530004202,-0.09230932876861868,0.4932923870515773,Edad+Genero+Grupo+eTIV,0.07584934782969244,17,0.484278824604019,19,volume_EntropyRatio_NI,B,0.45446653350119054,False,17,2,2,True
3_superiortemporal_volume_rh,Temporal superior,rh,volume,Niigata,31,-0.31641642316540447,0.10784070661494294,-0.6198910505529776,0.03861070305383079,Edad+Genero+Grupo+eTIV,-0.3445910346818253,14,-0.3514569458477557,17,volume_Niigata,B,0.20369911249489223,False,17,2,2,True
3_superiortemporal_volume_rh,Temporal superior,rh,volume,DHI,30,-0.5512069458960889,0.003516243391779335,-0.7590437601235953,-0.17365746921453157,Edad+Genero+Grupo+eTIV,-0.5375028140326384,13,-0.5950361310157852,17,volume_DHI,B,0.059776137660248696,False,17,2,2,True
3_superiortemporal_LGI_lh,Temporal superior,lh,LGI,CSE_NI,35,0.17047428808329862,0.3509057597116338,-0.18427565078338085,0.5377478713602022,Edad+Genero+Grupo,0.3225998873782568,17,0.2858670697074949,18,LGI_CSE_NI,B,0.6218398962679949,False,15,2,2,True
3_superiortemporal_LGI_lh,Temporal superior,lh,LGI,EntropyRatio_NI,35,-0.03505473778505858,0.8489421616177243,-0.4023472983945458,0.3419087001234619,Edad+Genero+Grupo,0.33551263209091226,17,0.08285345789219682,18,LGI_EntropyRatio_NI,B,0.9912021415497453,False,15,0,2,False
3_superiortemporal_LGI_lh,Temporal superior,lh,LGI,Niigata,31,0.05195616238775074,0.7928828963247992,-0.29714884544540743,0.49647829872487204,Edad+Genero+Grupo,-0.2599480305458787,14,0.062062392091632564,17,LGI_Niigata,B,0.9742131553772617,False,15,1,2,False
3_superiortemporal_LGI_lh,Temporal superior,lh,LGI,DHI,30,-0.050328907525227576,0.8031288717973336,-0.4301894986135561,0.44585041815114224,Edad+Genero+Grupo,-0.1729170652515231,13,-0.057070145443302425,17,LGI_DHI,B,0.9655487666095627,False,15,2,2,True
3_superiortemporal_LGI_rh,Temporal superior,rh,LGI,CSE_NI,35,0.323948742923758,0.07048985185779172,0.026343511376272603,0.6012598374280683,Edad+Genero+Grupo,0.21907051615244894,17,0.44447235164012666,18,LGI_CSE_NI,B,0.6073589346361596,False,15,2,2,True
3_superiortemporal_LGI_rh,Temporal superior,rh,LGI,EntropyRatio_NI,35,0.13685304224012207,0.4551348631827395,-0.250363006373357,0.48590632609975837,Edad+Genero+Grupo,-0.04703418497464009,17,0.28267114693066403,18,LGI_EntropyRatio_NI,B,0.9912021415497453,False,15,1,2,False
3_superiortemporal_LGI_rh,Temporal superior,rh,LGI,Niigata,31,0.17219415115843992,0.3809241648536404,-0.17225647311377099,0.5390268490834321,Edad+Genero+Grupo,0.03317744188817403,14,0.16744013538072444,17,LGI_Niigata,B,0.9742131553772617,False,15,2,2,True
3_superiortemporal_LGI_rh,Temporal superior,rh,LGI,DHI,30,0.025897750734891346,0.8979731027438153,-0.4648881039628039,0.47151369972884644,Edad+Genero+Grupo,0.299740613764194,13,0.025318189127285014,17,LGI_DHI,B,0.9655487666095627,False,15,2,2,True
4_Hippocampus_volume_lh,Hipocampo,lh,volume,CSE_NI,36,-0.04440017433369331,0.8093293497443186,-0.4398463346582331,0.31350067000041715,Edad+Genero+Grupo+eTIV,-0.05474885868500169,17,-0.006668400956053593,19,volume_CSE_NI,B,0.8093293497443186,False,17,2,2,True
4_Hippocampus_volume_lh,Hipocampo,lh,volume,EntropyRatio_NI,36,0.07060120862402024,0.7010001156849065,-0.31099653616266903,0.38228425489243395,Edad+Genero+Grupo+eTIV,0.3027666721543611,17,0.17823400224812772,19,volume_EntropyRatio_NI,B,0.7944667977762274,False,17,2,2,True
4_Hippocampus_volume_lh,Hipocampo,lh,volume,Niigata,31,-0.3779945437623147,0.05189605659950708,-0.6863771442216315,0.02725875660946842,Edad+Genero+Grupo+eTIV,-0.44833897565194886,14,-0.4494805995031281,17,volume_Niigata,B,0.20160422448347234,False,17,2,2,True
4_Hippocampus_volume_lh,Hipocampo,lh,volume,DHI,30,-0.18638488942793827,0.36194556014007717,-0.5608752107549323,0.23797693533712466,Edad+Genero+Grupo+eTIV,-0.10286580664762794,13,-0.2824028909409972,17,volume_DHI,B,0.5593704111255737,False,17,2,2,True
4_Hippocampus_volume_rh,Hipocampo,rh,volume,CSE_NI,36,-0.05062960632742212,0.7831734453157905,-0.46370568812994745,0.3041575878888064,Edad+Genero+Grupo+eTIV,-0.06495069601960372,17,-0.0016350610929700522,19,volume_CSE_NI,B,0.8093293497443186,False,17,2,2,True
4_Hippocampus_volume_rh,Hipocampo,rh,volume,EntropyRatio_NI,36,0.1921879502370978,0.29197994743783545,-0.1848868862857943,0.442624583645864,Edad+Genero+Grupo+eTIV,0.3256919140746825,17,0.198336722538771,19,volume_EntropyRatio_NI,B,0.5333949099287044,False,17,2,2,True
4_Hippocampus_volume_rh,Hipocampo,rh,volume,Niigata,31,-0.3374890871148629,0.08514402926402775,-0.6770311905473999,0.13605899546890354,Edad+Genero+Grupo+eTIV,-0.2743394962491077,14,-0.43655474474054007,17,volume_Niigata,B,0.20160422448347234,False,17,2,2,True
4_Hippocampus_volume_rh,Hipocampo,rh,volume,DHI,30,-0.23888144592183416,0.2398881859302004,-0.6080917976200965,0.18840643107673427,Edad+Genero+Grupo+eTIV,-0.13163063587810708,13,-0.3647097246428452,17,volume_DHI,B,0.4531221289792674,False,17,2,2,True
5_parahippocampal_thickness_lh,Corteza parahipocampal,lh,thickness,CSE_NI,36,0.10012558332526997,0.5793077965669337,-0.28320271337184183,0.45212138748436315,Edad+Genero+Grupo,-0.12258536139064363,17,0.3501389203615805,19,thickness_CSE_NI,B,0.7021775352116382,False,15,1,2,False
5_parahippocampal_thickness_lh,Corteza parahipocampal,lh,thickness,EntropyRatio_NI,36,0.0244501983400156,0.8925644799927178,-0.3523105474237437,0.391748865426665,Edad+Genero+Grupo,-0.44141645053540446,17,0.3748477158976258,19,thickness_EntropyRatio_NI,B,0.9488560195100035,False,15,1,2,False
5_parahippocampal_thickness_lh,Corteza parahipocampal,lh,thickness,Niigata,31,-0.13056573812584038,0.5078214384824404,-0.5175260094652631,0.35137329779441195,Edad+Genero+Grupo,0.03434852568659469,14,-0.22297243015328722,17,thickness_Niigata,B,0.5859478136335851,False,15,1,2,False
5_parahippocampal_thickness_lh,Corteza parahipocampal,lh,thickness,DHI,30,0.0011955275202210867,0.9952780055187378,-0.4195051056083125,0.43735850896411577,Edad+Genero+Grupo,0.11075683844864176,13,-0.22728159365154763,17,thickness_DHI,B,0.9952780055187378,False,15,1,2,False
5_parahippocampal_thickness_rh,Corteza parahipocampal,rh,thickness,CSE_NI,36,0.18928847396526535,0.2914129143551581,-0.2552768107883464,0.5462051455235054,Edad+Genero+Grupo,-0.3028651441289862,17,0.5774177169576608,19,thickness_CSE_NI,B,0.5566798269491013,False,15,1,2,False
5_parahippocampal_thickness_rh,Corteza parahipocampal,rh,thickness,EntropyRatio_NI,36,0.06272827358995788,0.7287461275610018,-0.3202771169531857,0.42106204113380674,Edad+Genero+Grupo,-0.3922285408062607,17,0.43623507037889053,19,thickness_EntropyRatio_NI,B,0.9109326594512521,False,15,1,2,False
5_parahippocampal_thickness_rh,Corteza parahipocampal,rh,thickness,Niigata,31,-0.35139978772638947,0.06670836939268471,-0.7005397181047445,0.04216747382167693,Edad+Genero+Grupo,-0.4032868509460777,14,-0.09315931113194255,17,thickness_Niigata,B,0.11118061565447451,False,15,2,2,True
5_parahippocampal_thickness_rh,Corteza parahipocampal,rh,thickness,DHI,30,-0.06973864765628829,0.7296081018913356,-0.460379098257534,0.2977432091808773,Edad+Genero+Grupo,0.051113181408675386,13,-0.10792826224499012,17,thickness_DHI,B,0.7817229663121453,False,15,1,2,False
5_parahippocampal_area_lh,Corteza parahipocampal,lh,area,CSE_NI,36,-0.12530776819703607,0.49438778397843475,-0.49997426776419795,0.25698968217735296,Edad+Genero+Grupo+eTIV,-0.27677958218410004,17,0.13634958247129225,19,area_CSE_NI,B,0.8492905484725146,False,15,1,2,False
