variable,roi,hemi,medida,outcome,n,rho,p,ic_low,ic_high,covariables,rho_MPPP,n_MPPP,rho_Vestibular,n_Vestibular,familia_fdr,etapa,p_fdr,sobrevive_fdr,n_familia,grupos_mismo_signo,grupos_validos,coherente
4_Hippocampus_volume_rh,Hipocampo,rh,volume,CSE_NI,36,-0.05062960632742212,0.7831734453157905,-0.45813878445394857,0.30568078002295207,Edad+Genero+Grupo+eTIV,-0.06495069601960372,17,-0.0016350610929700522,19,volume_CSE_NI,B,0.9567684641457884,False,86,2,2,True
4_Hippocampus_volume_rh,Hipocampo,rh,volume,EntropyRatio_NI,36,0.1921879502370978,0.29197994743783545,-0.18578289638446582,0.43683669608349646,Edad+Genero+Grupo+eTIV,0.3256919140746825,17,0.198336722538771,19,volume_EntropyRatio_NI,B,0.9300102029501426,False,86,2,2,True
5_parahippocampal_thickness_lh,Corteza parahipocampal,lh,thickness,CSE_NI,36,0.10012558332526997,0.5793077965669337,-0.28404008355245086,0.4453940273474039,Edad+Genero+Grupo,-0.12258536139064363,17,0.3501389203615805,19,thickness_CSE_NI,B,0.8851692565092167,False,32,1,2,False
5_parahippocampal_thickness_lh,Corteza parahipocampal,lh,thickness,EntropyRatio_NI,36,0.0244501983400156,0.8925644799927178,-0.3626098205705583,0.3852140016069892,Edad+Genero+Grupo,-0.44141645053540446,17,0.3748477158976258,19,thickness_EntropyRatio_NI,B,0.9488560195100035,False,32,1,2,False
5_parahippocampal_thickness_rh,Corteza parahipocampal,rh,thickness,CSE_NI,36,0.18928847396526535,0.2914129143551581,-0.26164981796978615,0.5499985181579404,Edad+Genero+Grupo,-0.3028651441289862,17,0.5774177169576608,19,thickness_CSE_NI,B,0.8851692565092167,False,32,1,2,False
5_parahippocampal_thickness_rh,Corteza parahipocampal,rh,thickness,EntropyRatio_NI,36,0.06272827358995788,0.7287461275610018,-0.3322932389427007,0.41793628882889716,Edad+Genero+Grupo,-0.3922285408062607,17,0.43623507037889053,19,thickness_EntropyRatio_NI,B,0.8969183108443098,False,32,1,2,False
5_parahippocampal_area_lh,Corteza parahipocampal,lh,area,CSE_NI,36,-0.12530776819703607,0.49438778397843475,-0.4992332384105285,0.2492754765598903,Edad+Genero+Grupo+eTIV,-0.27677958218410004,17,0.13634958247129225,19,area_CSE_NI,B,0.7923800571519417,False,32,1,2,False
5_parahippocampal_area_lh,Corteza parahipocampal,lh,area,EntropyRatio_NI,36,0.09972002629826206,0.5871195070542543,-0.23218244559003084,0.46306097324613893,Edad+Genero+Grupo+eTIV,-0.009867078554909769,17,0.18304309635507582,19,area_EntropyRatio_NI,B,0.9322826549021819,False,32,1,2,False
5_parahippocampal_area_rh,Corteza parahipocampal,rh,area,CSE_NI,36,-0.3613328663662083,0.04216218254755598,-0.6291916707274351,-0.026870894345490563,Edad+Genero+Grupo+eTIV,-0.22817119742532943,17,-0.40916775635321234,19,area_CSE_NI,B,0.6661314904520594,False,32,2,2,True
5_parahippocampal_area_rh,Corteza parahipocampal,rh,area,EntropyRatio_NI,36,-0.21265901905626397,0.2425870457191436,-0.5064469605490831,0.10604594947927024,Edad+Genero+Grupo+eTIV,0.32079689946219614,17,-0.44606044504483067,19,area_EntropyRatio_NI,B,0.9322826549021819,False,32,1,2,False
5_parahippocampal_volume_lh,Corteza parahipocampal,lh,volume,CSE_NI,36,-0.08762986222322218,0.6334288268610568,-0.4695782367013977,0.29298297715874105,Edad+Genero+Grupo+eTIV,-0.3739987051708143,17,0.34583382567663734,19,volume_CSE_NI,B,0.9567684641457884,False,86,1,2,False
5_parahippocampal_volume_lh,Corteza parahipocampal,lh,volume,EntropyRatio_NI,36,-0.0073219671218870625,0.9682750192830073,-0.4327822591859127,0.40639134849857605,Edad+Genero+Grupo+eTIV,-0.4698705362302342,17,0.39498094598439054,19,volume_EntropyRatio_NI,B,0.9873255740111838,False,86,1,2,False
5_parahippocampal_volume_rh,Corteza parahipocampal,rh,volume,CSE_NI,36,-0.3183609538686954,0.07576578822817899,-0.587144701877424,0.01790439735439913,Edad+Genero+Grupo+eTIV,-0.4579238673779785,17,-0.12782400436280655,19,volume_CSE_NI,B,0.9567684641457884,False,86,2,2,True
5_parahippocampal_volume_rh,Corteza parahipocampal,rh,volume,EntropyRatio_NI,36,-0.2844226208318447,0.11463269641791615,-0.5475523261408829,0.012253044197592723,Edad+Genero+Grupo+eTIV,-0.30733292648231236,17,-0.18744590415736784,19,volume_EntropyRatio_NI,B,0.811435056355067,False,86,2,2,True
5_parahippocampal_LGI_lh,Corteza parahipocampal,lh,LGI,CSE_NI,35,-0.006223659728298965,0.9730319478131151,-0.4304326791902982,0.3781432800493379,Edad+Genero+Grupo,0.1380071333284281,17,-0.2081852133736384,18,LGI_CSE_NI,B,0.9730319478131151,False,32,1,2,False
5_parahippocampal_LGI_lh,Corteza parahipocampal,lh,LGI,EntropyRatio_NI,35,0.10923360590421326,0.5517636587392346,-0.28982546507727047,0.45995270339902006,Edad+Genero+Grupo,0.4109043573510111,17,-0.20150126538697988,18,LGI_EntropyRatio_NI,B,0.9912021415497453,False,32,1,2,False
5_parahippocampal_LGI_rh,Corteza parahipocampal,rh,LGI,CSE_NI,35,0.04259356080386188,0.816954204396287,-0.36928793805464755,0.449382997897689,Edad+Genero+Grupo,-0.11176843447748522,17,0.04218401861983472,18,LGI_CSE_NI,B,0.8993563634817304,False,32,1,2,False
5_parahippocampal_LGI_rh,Corteza parahipocampal,rh,LGI,EntropyRatio_NI,35,0.05310031998371382,0.7728618856873596,-0.4108278845286515,0.4120733362347063,Edad+Genero+Grupo,0.261653359105132,17,-0.03263491970813102,18,LGI_EntropyRatio_NI,B,0.9912021415497453,False,32,1,2,False
6_entorhinal_thickness_lh,Corteza entorrinal,lh,thickness,CSE_NI,36,0.22774214780957944,0.2024286942075119,-0.14867818757591794,0.5901638970730785,Edad+Genero+Grupo,-0.3448413409347603,17,0.4596164701011957,19,thickness_CSE_NI,B,0.8851692565092167,False,32,1,2,False
6_entorhinal_thickness_lh,Corteza entorrinal,lh,thickness,EntropyRatio_NI,36,-0.011613374428761942,0.9488560195100035,-0.36297263047494244,0.32494163113788505,Edad+Genero+Grupo,-0.45969163483873354,17,0.30045882585631567,19,thickness_EntropyRatio_NI,B,0.9488560195100035,False,32,1,2,False
6_entorhinal_thickness_rh,Corteza entorrinal,rh,thickness,CSE_NI,36,0.1871891264944936,0.2968959077061874,-0.23545244538183976,0.5524514749502354,Edad+Genero+Grupo,-0.2994097165151248,17,0.47558232721790594,19,thickness_CSE_NI,B,0.8851692565092167,False,32,1,2,False
6_entorhinal_thickness_rh,Corteza entorrinal,rh,thickness,EntropyRatio_NI,36,0.07581069547320125,0.67498849642212,-0.26994571600122563,0.4403552616921315,Edad+Genero+Grupo,-0.05545107060303652,17,0.3206082256020406,19,thickness_EntropyRatio_NI,B,0.8639852754203136,False,32,1,2,False
6_entorhinal_area_lh,Corteza entorrinal,lh,area,CSE_NI,36,0.03212245502750222,0.8614510990869304,-0.3237396391881267,0.3345267381872144,Edad+Genero+Grupo+eTIV,0.14362858713225476,17,0.1448563830210844,19,area_CSE_NI,B,0.9188811723593925,False,32,2,2,True
6_entorhinal_area_lh,Corteza entorrinal,lh,area,EntropyRatio_NI,36,0.10981273515412214,0.549643913762658,-0.2701737311829858,0.40393131497933854,Edad+Genero+Grupo+eTIV,0.022367574599604166,17,0.16463088706954623,19,area_EntropyRatio_NI,B,0.9322826549021819,False,32,2,2,True
6_entorhinal_area_rh,Corteza entorrinal,rh,area,CSE_NI,36,-0.054820876828976434,0.7657034146131008,-0.3804625540829861,0.3348025847473882,Edad+Genero+Grupo+eTIV,0.43346770216692104,17,-0.09915473041338535,19,area_CSE_NI,B,0.8693247136196944,False,32,1,2,False
6_entorhinal_area_rh,Corteza entorrinal,rh,area,EntropyRatio_NI,36,0.13232379001121483,0.4703318653818874,-0.2081072829356695,0.45903863598581,Edad+Genero+Grupo+eTIV,0.22790825395459308,17,-0.0254960462766455,19,area_EntropyRatio_NI,B,0.9322826549021819,False,32,1,2,False
6_entorhinal_volume_lh,Corteza entorrinal,lh,volume,CSE_NI,36,0.22015961685516278,0.22597770362232478,-0.13520045089881083,0.5334073523210172,Edad+Genero+Grupo+eTIV,0.08888014139707086,17,0.39922622769961247,19,volume_CSE_NI,B,0.9567684641457884,False,86,2,2,True
6_entorhinal_volume_lh,Corteza entorrinal,lh,volume,EntropyRatio_NI,36,0.12722905366563392,0.48773884711691307,-0.21579993571519976,0.43970004414828606,Edad+Genero+Grupo+eTIV,-0.1405379169527005,17,0.28319804862239484,19,volume_EntropyRatio_NI,B,0.9638686924157637,False,86,1,2,False
6_entorhinal_volume_rh,Corteza entorrinal,rh,volume,CSE_NI,36,0.05860832405302334,0.7500130284235028,-0.3367962740863341,0.3992636500448318,Edad+Genero+Grupo+eTIV,0.10874408544312392,17,0.09901625570278906,19,volume_CSE_NI,B,0.9567684641457884,False,86,2,2,True
6_entorhinal_volume_rh,Corteza entorrinal,rh,volume,EntropyRatio_NI,36,0.12566670992132017,0.4931421217010884,-0.2510687009412453,0.4351746315724846,Edad+Genero+Grupo+eTIV,0.10415397404347183,17,0.11380925733998862,19,volume_EntropyRatio_NI,B,0.9638686924157637,False,86,2,2,True
6_entorhinal_LGI_lh,Corteza entorrinal,lh,LGI,CSE_NI,35,0.03641613325033846,0.8431465907641222,-0.36272704683017776,0.39175087936435293,Edad+Genero+Grupo,0.24428116923430765,17,-0.18732578911914752,18,LGI_CSE_NI,B,0.8993563634817304,False,32,1,2,False
6_entorhinal_LGI_lh,Corteza entorrinal,lh,LGI,EntropyRatio_NI,35,-0.02014251323208096,0.9128687107401554,-0.32691320538426044,0.29840908640690467,Edad+Genero+Grupo,0.20720981390321716,17,-0.15899384601937003,18,LGI_EntropyRatio_NI,B,0.9912021415497453,False,32,1,2,False
6_entorhinal_LGI_rh,Corteza entorrinal,rh,LGI,CSE_NI,35,-0.20625798462871478,0.2573902458038284,-0.5711556353757928,0.15207266062551786,Edad+Genero+Grupo,-0.23572990745456776,17,-0.3087440959422559,18,LGI_CSE_NI,B,0.6900426619345573,False,32,2,2,True
6_entorhinal_LGI_rh,Corteza entorrinal,rh,LGI,EntropyRatio_NI,35,-0.10233746945202586,0.5772934472698681,-0.3695052928175265,0.23312103379447416,Edad+Genero+Grupo,0.12533325310130966,17,-0.34455199459704083,18,LGI_EntropyRatio_NI,B,0.9912021415497453,False,32,1,2,False
7_precuneus_thickness_lh,Precúneo,lh,thickness,CSE_NI,36,-0.023301393599954152,0.8975852909713273,-0.4708739952017247,0.37204446209813763,Edad+Genero+Grupo,-0.21159644858560742,17,0.05045745273625285,19,thickness_CSE_NI,B,0.9329292623461795,False,32,1,2,False
7_precuneus_thickness_lh,Precúneo,lh,thickness,EntropyRatio_NI,36,-0.03159228528629943,0.8614493544887944,-0.42449989408147476,0.34826002770245384,Edad+Genero+Grupo,-0.003123904297524795,17,-0.011656309295288554,19,thickness_EntropyRatio_NI,B,0.9488560195100035,False,32,2,2,True
7_precuneus_thickness_rh,Precúneo,rh,thickness,CSE_NI,36,0.09252800153266134,0.6085538638500865,-0.27325127406490235,0.4430972425144148,Edad+Genero+Grupo,0.09415237027480196,17,0.050001122053431345,19,thickness_CSE_NI,B,0.8851692565092167,False,32,2,2,True
7_precuneus_thickness_rh,Precúneo,rh,thickness,EntropyRatio_NI,36,0.15938169289989948,0.37564049294257706,-0.19781803285337987,0.5036119061944146,Edad+Genero+Grupo,0.1651594773275873,17,0.23704073585778274,19,thickness_EntropyRatio_NI,B,0.6010247887081233,False,32,2,2,True
7_precuneus_area_lh,Precúneo,lh,area,CSE_NI,36,0.3095779890979103,0.08467020194533496,-0.08027088227119293,0.6321872112278399,Edad+Genero+Grupo+eTIV,0.26774191034173767,17,0.4453191265694445,19,area_CSE_NI,B,0.6661314904520594,False,32,2,2,True
7_precuneus_area_lh,Precúneo,lh,area,EntropyRatio_NI,36,0.10160498524659106,0.5800358257787745,-0.2957533227504158,0.45790647899551895,Edad+Genero+Grupo+eTIV,-0.04533953737679188,17,0.35836571412673845,19,area_EntropyRatio_NI,B,0.9322826549021819,False,32,1,2,False
7_precuneus_area_rh,Precúneo,rh,area,CSE_NI,36,0.12506317273109338,0.4952375357199636,-0.297102025215988,0.43342986639978676,Edad+Genero+Grupo+eTIV,0.2334455112019876,17,0.3130177826006383,19,area_CSE_NI,B,0.7923800571519417,False,32,2,2,True
7_precuneus_area_rh,Precúneo,rh,area,EntropyRatio_NI,36,-0.050662868992541764,0.7830343785105635,-0.36638948974434354,0.2692024356956651,Edad+Genero+Grupo+eTIV,0.0512418401961934,17,0.042201381491686375,19,area_EntropyRatio_NI,B,0.9322826549021819,False,32,0,2,False
7_precuneus_volume_lh,Precúneo,lh,volume,CSE_NI,36,0.30809293724507275,0.08625202176616015,-0.0890093712180172,0.6379168988757391,Edad+Genero+Grupo+eTIV,0.10771707324450121,17,0.5184500694138212,19,volume_CSE_NI,B,0.9567684641457884,False,86,2,2,True
7_precuneus_volume_lh,Precúneo,lh,volume,EntropyRatio_NI,36,0.10077304584438163,0.5831575681536014,-0.24292770707717284,0.4193515356927048,Edad+Genero+Grupo+eTIV,-0.004911398647725439,17,0.4075024537946487,19,volume_EntropyRatio_NI,B,0.9833513990742859,False,86,1,2,False
7_precuneus_volume_rh,Precúneo,rh,volume,CSE_NI,36,0.16152656333269852,0.3771290632918855,-0.31492395932954376,0.5023732936909663,Edad+Genero+Grupo+eTIV,0.12098673096801411,17,0.4000476228000375,19,volume_CSE_NI,B,0.9567684641457884,False,86,2,2,True
7_precuneus_volume_rh,Precúneo,rh,volume,EntropyRatio_NI,36,0.026917757564262818,0.883733580350076,-0.34064574678339826,0.3440069963946122,Edad+Genero+Grupo+eTIV,0.04523653852031871,17,0.26580779033215657,19,volume_EntropyRatio_NI,B,0.9833513990742859,False,86,2,2,True
7_precuneus_LGI_lh,Precúneo,lh,LGI,CSE_NI,35,0.1955593362293612,0.2834341694968745,-0.20675549101364638,0.523152832440987,Edad+Genero+Grupo,0.22804779576721823,17,0.22520224110250084,18,LGI_CSE_NI,B,0.6900426619345573,False,32,2,2,True
7_precuneus_LGI_lh,Precúneo,lh,LGI,EntropyRatio_NI,35,-0.026301998585883602,0.8863759041063559,-0.4020748321240942,0.3386885427346957,Edad+Genero+Grupo,0.08465161593420316,17,-0.03192675877243156,18,LGI_EntropyRatio_NI,B,0.9912021415497453,False,32,1,2,False
7_precuneus_LGI_rh,Precúneo,rh,LGI,CSE_NI,35,0.20095643414213524,0.27009178615931473,-0.16890054056346002,0.5482460239125363,Edad+Genero+Grupo,0.1874772323686859,17,0.3331037681822004,18,LGI_CSE_NI,B,0.6900426619345573,False,32,2,2,True
7_precuneus_LGI_rh,Precúneo,rh,LGI,EntropyRatio_NI,35,0.08007470763515663,0.6630908133751847,-0.25948040788405863,0.43062305844591686,Edad+Genero+Grupo,0.07695033885748774,17,0.13502614750967531,18,LGI_EntropyRatio_NI,B,0.9912021415497453,False,32,2,2,True
8_isthmuscingulate_thickness_lh,Istmo del cíngulo,lh,thickness,CSE_NI,36,-0.09394665497824939,0.603045636150102,-0.46629808574230747,0.2705436761509902,Edad+Genero+Grupo,-0.10656528558417643,17,-0.18880346715266064,19,thickness_CSE_NI,B,0.8851692565092167,False,32,2,2,True
8_isthmuscingulate_thickness_lh,Istmo del cíngulo,lh,thickness,EntropyRatio_NI,36,0.1851333757608188,0.3023281598813966,-0.16891772709069203,0.5180893501219028,Edad+Genero+Grupo,0.11671313489791682,17,0.21854026024258544,19,thickness_EntropyRatio_NI,B,0.6010247887081233,False,32,2,2,True
8_isthmuscingulate_thickness_rh,Istmo del cíngulo,rh,thickness,CSE_NI,36,0.22487779437107416,0.20831812173799696,-0.17501792655377896,0.5492691051894866,Edad+Genero+Grupo,0.4927478874669852,17,-0.14775869863172225,19,thickness_CSE_NI,B,0.8851692565092167,False,32,1,2,False
8_isthmuscingulate_thickness_rh,Istmo del cíngulo,rh,thickness,EntropyRatio_NI,36,0.3080481770690999,0.08114791667146763,-0.09837084026994417,0.5765827796916596,Edad+Genero+Grupo,0.30326580301605094,17,0.21641797824255812,19,thickness_EntropyRatio_NI,B,0.6010247887081233,False,32,2,2,True
8_isthmuscingulate_area_lh,Istmo del cíngulo,lh,area,CSE_NI,36,0.09036779596298024,0.622813068879844,-0.35822253909858315,0.4395378625167904,Edad+Genero+Grupo+eTIV,0.31935736147503485,17,0.04472257736910634,19,area_CSE_NI,B,0.8283662970165219,False,32,2,2,True
8_isthmuscingulate_area_lh,Istmo del cíngulo,lh,area,EntropyRatio_NI,36,0.15930520319132999,0.38381235948706005,-0.2434491311566875,0.5001385256813227,Edad+Genero+Grupo+eTIV,0.09277497360442238,17,0.2582194346706154,19,area_EntropyRatio_NI,B,0.9322826549021819,False,32,2,2,True
8_isthmuscingulate_area_rh,Istmo del cíngulo,rh,area,CSE_NI,36,0.006972198663993353,0.969789808595749,-0.3425643796923175,0.37375075151985226,Edad+Genero+Grupo+eTIV,0.3567950738543417,17,-0.18861068201412537,19,area_CSE_NI,B,0.9714402461826958,False,32,1,2,False
8_isthmuscingulate_area_rh,Istmo del cíngulo,rh,area,EntropyRatio_NI,36,0.08839643167485388,0.6304492705416503,-0.2778359943891792,0.41290260941013607,Edad+Genero+Grupo+eTIV,0.013018561145951464,17,-0.03455504418192975,19,area_EntropyRatio_NI,B,0.9322826549021819,False,32,1,2,False
8_isthmuscingulate_volume_lh,Istmo del cíngulo,lh,volume,CSE_NI,36,0.07238408941819022,0.693808164454335,-0.33149815669166255,0.44553583520445666,Edad+Genero+Grupo+eTIV,0.26411207085317,17,0.02366114786461654,19,volume_CSE_NI,B,0.9567684641457884,False,86,2,2,True
8_isthmuscingulate_volume_lh,Istmo del cíngulo,lh,volume,EntropyRatio_NI,36,0.2846062776067408,0.11438855173163497,-0.0660033256695064,0.6412286858506149,Edad+Genero+Grupo+eTIV,0.1350872928056425,17,0.37434628914956725,19,volume_EntropyRatio_NI,B,0.811435056355067,False,86,2,2,True
8_isthmuscingulate_volume_rh,Istmo del cíngulo,rh,volume,CSE_NI,36,0.13436055823063528,0.46346521875005947,-0.2614732915026776,0.4614328106857391,Edad+Genero+Grupo+eTIV,0.5352844346697138,17,-0.07834603830118911,19,volume_CSE_NI,B,0.9567684641457884,False,86,1,2,False
8_isthmuscingulate_volume_rh,Istmo del cíngulo,rh,volume,EntropyRatio_NI,36,0.2632998817329536,0.14538568736199342,-0.11152360511956455,0.5568759546343006,Edad+Genero+Grupo+eTIV,0.1129651019704353,17,0.2562532580391759,19,volume_EntropyRatio_NI,B,0.811435056355067,False,86,2,2,True
8_isthmuscingulate_LGI_lh,Istmo del cíngulo,lh,LGI,CSE_NI,35,0.05343169016651713,0.7714817551651572,-0.3392706649024605,0.44374568689112887,Edad+Genero+Grupo,0.2005423994683437,17,0.01781140805970056,18,LGI_CSE_NI,B,0.8993563634817304,False,32,2,2,True
8_isthmuscingulate_LGI_lh,Istmo del cíngulo,lh,LGI,EntropyRatio_NI,35,-0.00905842950356743,0.960756397697536,-0.43834307758818003,0.3772634917741042,Edad+Genero+Grupo,0.20053869473522218,17,-0.14959137200412298,18,LGI_EntropyRatio_NI,B,0.9912021415497453,False,32,1,2,False
8_isthmuscingulate_LGI_rh,Istmo del cíngulo,rh,LGI,CSE_NI,35,0.26244657504104735,0.14674279700405204,-0.10032537757640872,0.5706045169935539,Edad+Genero+Grupo,0.013933919075068874,17,0.37649928754334644,18,LGI_CSE_NI,B,0.6900426619345573,False,32,2,2,True
8_isthmuscingulate_LGI_rh,Istmo del cíngulo,rh,LGI,EntropyRatio_NI,35,0.11367865952673152,0.5355921990165354,-0.2684490792831583,0.4364021147408474,Edad+Genero+Grupo,0.24545011918521048,17,0.06146205359425648,18,LGI_EntropyRatio_NI,B,0.9912021415497453,False,32,2,2,True
9_superiorparietal_thickness_lh,Parietal superior,lh,thickness,CSE_NI,36,0.05866511456707253,0.7457181106978971,-0.3323774313916649,0.3901227523376052,Edad+Genero+Grupo,-0.22226560959465255,17,0.1800070779267092,19,thickness_CSE_NI,B,0.9329292623461795,False,32,1,2,False
9_superiorparietal_thickness_lh,Parietal superior,lh,thickness,EntropyRatio_NI,36,0.033817947099358626,0.8517924826515763,-0.3183993778438495,0.3782548417189341,Edad+Genero+Grupo,0.1010623509956345,17,0.021777763918943597,19,thickness_EntropyRatio_NI,B,0.9488560195100035,False,32,2,2,True
9_superiorparietal_thickness_rh,Parietal superior,rh,thickness,CSE_NI,36,0.02188630629870207,0.9037752228978614,-0.3632197926251755,0.34261179264973957,Edad+Genero+Grupo,-0.19636897473070047,17,0.19220829288094912,19,thickness_CSE_NI,B,0.9329292623461795,False,32,1,2,False
9_superiorparietal_thickness_rh,Parietal superior,rh,thickness,EntropyRatio_NI,36,0.16311497445672554,0.36441239906285006,-0.22878559286038538,0.49193979061302673,Edad+Genero+Grupo,0.01794731648590876,17,0.2844480417450156,19,thickness_EntropyRatio_NI,B,0.6010247887081233,False,32,2,2,True
9_superiorparietal_area_lh,Parietal superior,lh,area,CSE_NI,36,0.05714083046345936,0.7560812034656524,-0.31519713388160053,0.4520122005006984,Edad+Genero+Grupo+eTIV,-0.11928540013849762,17,0.13620102257452865,19,area_CSE_NI,B,0.8693247136196944,False,32,1,2,False
9_superiorparietal_area_lh,Parietal superior,lh,area,EntropyRatio_NI,36,-0.09956422667896894,0.5877066990422001,-0.4789600319211973,0.3239985403741852,Edad+Genero+Grupo+eTIV,-0.2855169286006356,17,0.07746630119846996,19,area_EntropyRatio_NI,B,0.9322826549021819,False,32,1,2,False
9_superiorparietal_area_rh,Parietal superior,rh,area,CSE_NI,36,0.08411531766801582,0.6471611695441577,-0.284768941562711,0.45502927193574244,Edad+Genero+Grupo+eTIV,0.19434062397208093,17,0.09750430723790258,19,area_CSE_NI,B,0.8283662970165219,False,32,2,2,True
9_superiorparietal_area_rh,Parietal superior,rh,area,EntropyRatio_NI,36,0.04670009389909104,0.7996473712993274,-0.30922795582392243,0.4521515984568746,Edad+Genero+Grupo+eTIV,0.20598089597610436,17,0.0209428161053975,19,area_EntropyRatio_NI,B,0.9322826549021819,False,32,2,2,True
9_superiorparietal_volume_lh,Parietal superior,lh,volume,CSE_NI,36,0.07355203277363626,0.6891109076647701,-0.29323079378272326,0.4683741352835336,Edad+Genero+Grupo+eTIV,-0.14271616979337762,17,0.17091676163383623,19,volume_CSE_NI,B,0.9567684641457884,False,86,1,2,False
9_superiorparietal_volume_lh,Parietal superior,lh,volume,EntropyRatio_NI,36,-0.14329500142538487,0.4339801284812427,-0.5111174524619331,0.29228356464556016,Edad+Genero+Grupo+eTIV,-0.20899445580232173,17,-0.017067983833987114,19,volume_EntropyRatio_NI,B,0.9569818217791506,False,86,2,2,True
9_superiorparietal_volume_rh,Parietal superior,rh,volume,CSE_NI,36,0.0895189305461797,0.6260965439434739,-0.2785479682462323,0.44890856402217527,Edad+Genero+Grupo+eTIV,0.030614701762077944,17,0.20127760055989907,19,volume_CSE_NI,B,0.9567684641457884,False,86,2,2,True
9_superiorparietal_volume_rh,Parietal superior,rh,volume,EntropyRatio_NI,36,0.08282967921323577,0.6522134553146118,-0.26349811377873583,0.47224696984035003,Edad+Genero+Grupo+eTIV,0.14715250265989183,17,0.13852283521820166,19,volume_EntropyRatio_NI,B,0.9833513990742859,False,86,2,2,True
9_superiorparietal_LGI_lh,Parietal superior,lh,LGI,CSE_NI,35,0.20092993028391493,0.2701562911104384,-0.1320052066812808,0.5497003160887041,Edad+Genero+Grupo,0.21092320453123853,17,0.32192142355055314,18,LGI_CSE_NI,B,0.6900426619345573,False,32,2,2,True
9_superiorparietal_LGI_lh,Parietal superior,lh,LGI,EntropyRatio_NI,35,0.0828104845154975,0.6522890019726597,-0.222666563217818,0.4485301070867719,Edad+Genero+Grupo,0.04195829979440517,17,0.08007618535067088,18,LGI_EntropyRatio_NI,B,0.9912021415497453,False,32,2,2,True
9_superiorparietal_LGI_rh,Parietal superior,rh,LGI,CSE_NI,35,0.10833817475995614,0.5550486224128188,-0.22124336523243857,0.43370830612393085,Edad+Genero+Grupo,0.046876220416050295,17,0.24047390398040006,18,LGI_CSE_NI,B,0.8457883770100096,False,32,2,2,True
9_superiorparietal_LGI_rh,Parietal superior,rh,LGI,EntropyRatio_NI,35,-0.09141715165342387,0.6187639055033917,-0.41348961243039517,0.24050936873226478,Edad+Genero+Grupo,-0.09038912195977206,17,-0.06275438265081096,18,LGI_EntropyRatio_NI,B,0.9912021415497453,False,32,2,2,True
10_inferiorparietal_thickness_lh,Parietal inferior,lh,thickness,CSE_NI,36,-0.12333546693375036,0.4940968367596015,-0.5297290075677357,0.30666267863333063,Edad+Genero+Grupo,-0.24661916173131546,17,-0.0676347014321819,19,thickness_CSE_NI,B,0.8851692565092167,False,32,2,2,True
10_inferiorparietal_thickness_lh,Parietal inferior,lh,thickness,EntropyRatio_NI,36,-0.012332411364077868,0.9456939800144314,-0.42825319826560676,0.35600109623554754,Edad+Genero+Grupo,0.02857244521635177,17,0.09295872098769371,19,thickness_EntropyRatio_NI,B,0.9488560195100035,False,32,0,2,False
10_inferiorparietal_thickness_rh,Parietal inferior,rh,thickness,CSE_NI,36,0.01269853616497077,0.9440842177024639,-0.3821916974449128,0.37862087070010175,Edad+Genero+Grupo,-0.06994178579577424,17,-0.04987676232477883,19,thickness_CSE_NI,B,0.9440842177024639,False,32,0,2,False
10_inferiorparietal_thickness_rh,Parietal inferior,rh,thickness,EntropyRatio_NI,36,0.11908010189516577,0.5092271747940259,-0.24597288191369113,0.3797519595822688,Edad+Genero+Grupo,0.18636882600365584,17,0.1899153543354864,19,thickness_EntropyRatio_NI,B,0.740694072427674,False,32,2,2,True
10_inferiorparietal_area_lh,Parietal inferior,lh,area,CSE_NI,36,0.31428344783658946,0.07980490228813387,-0.04658444608513416,0.6196942084022972,Edad+Genero+Grupo+eTIV,0.49096318163279185,17,0.10925445230321065,19,area_CSE_NI,B,0.6661314904520594,False,32,2,2,True
10_inferiorparietal_area_lh,Parietal inferior,lh,area,EntropyRatio_NI,36,0.05991575154357107,0.7446190630886838,-0.3444309049602374,0.49021707133987114,Edad+Genero+Grupo+eTIV,0.6618955477363686,17,-0.3160776502381277,19,area_EntropyRatio_NI,B,0.9322826549021819,False,32,1,2,False
10_inferiorparietal_area_rh,Parietal inferior,rh,area,CSE_NI,36,0.20950896676216524,0.2497993089195223,-0.17161178580271502,0.5300975419771748,Edad+Genero+Grupo+eTIV,-0.021379513549461732,17,0.4593243433320848,19,area_CSE_NI,B,0.6661314904520594,False,32,1,2,False
10_inferiorparietal_area_rh,Parietal inferior,rh,area,EntropyRatio_NI,36,0.15449247103697836,0.3985260227692376,-0.20899875023310177,0.5202746675407778,Edad+Genero+Grupo+eTIV,0.41819094965881404,17,-0.02039615524124265,19,area_EntropyRatio_NI,B,0.9322826549021819,False,32,1,2,False
10_inferiorparietal_volume_lh,Parietal inferior,lh,volume,CSE_NI,36,0.14197843794834664,0.43825916909527113,-0.20537743372644815,0.4476523759826356,Edad+Genero+Grupo+eTIV,0.2172850290755926,17,-0.04110375526554667,19,volume_CSE_NI,B,0.9567684641457884,False,86,1,2,False
10_inferiorparietal_volume_lh,Parietal inferior,lh,volume,EntropyRatio_NI,36,-0.07803733744088387,0.671178629849078,-0.44642646021955545,0.29926791032199584,Edad+Genero+Grupo+eTIV,0.5067136857594542,17,-0.36609779385056745,19,volume_EntropyRatio_NI,B,0.9833513990742859,False,86,1,2,False
